2025-11-20T13:44:00Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T12:44:00Z, transactions=8
2025-11-20T13:44:00Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T13:49:33Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T12:49:33Z, transactions=8
2025-11-20T13:49:33Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T14:10:49Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T13:10:49Z, transactions=8
2025-11-20T14:10:49Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T14:11:36Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T13:11:36Z, transactions=8
2025-11-20T14:11:36Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T14:33:54Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T13:33:54Z, transactions=8
2025-11-20T14:33:54Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T14:35:37Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T13:35:37Z, transactions=8
2025-11-20T14:35:37Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T14:56:00Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T13:56:00Z, transactions=8
2025-11-20T14:56:00Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T14:58:37Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T13:58:37Z, transactions=8
2025-11-20T14:58:37Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T17:53:00Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T16:53:00Z, transactions=8
2025-11-20T17:53:00Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T18:05:48Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T17:05:48Z, transactions=8
2025-11-20T18:05:48Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T18:15:35Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T17:15:35Z, transactions=8
2025-11-20T18:15:35Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T18:44:21Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T17:44:21Z, transactions=8
2025-11-20T18:44:21Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T18:45:16Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T17:45:16Z, transactions=8
2025-11-20T18:45:16Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T19:14:28Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T18:14:28Z, transactions=8
2025-11-20T19:14:28Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T19:14:55Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T18:14:55Z, transactions=8
2025-11-20T19:14:55Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T19:15:14Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T18:15:14Z, transactions=8
2025-11-20T19:15:14Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T19:17:32Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T18:17:32Z, transactions=8
2025-11-20T19:17:32Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T19:17:40Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T18:17:40Z, transactions=8
2025-11-20T19:17:40Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T19:17:40Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T18:17:40Z, transactions=8
2025-11-20T19:17:40Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T19:39:26Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T18:39:26Z, transactions=8
2025-11-20T19:39:26Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T19:51:27Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T18:51:27Z, transactions=8
2025-11-20T19:51:27Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T20:16:35Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T19:16:35Z, transactions=8
2025-11-20T20:16:35Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T21:01:21Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T20:01:21Z, transactions=8
2025-11-20T21:01:21Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T21:42:48Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T20:42:48Z, transactions=8
2025-11-20T21:42:48Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-20T21:43:34Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T20:43:34Z, transactions=4
2025-11-20T21:43:34Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-20T21:54:26Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T20:54:26Z, transactions=4
2025-11-20T21:54:26Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-20T22:44:55Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T21:44:55Z, transactions=4
2025-11-20T22:44:55Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-20T22:46:08Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T21:46:08Z, transactions=4
2025-11-20T22:46:08Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-20T22:47:21Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T21:47:21Z, transactions=4
2025-11-20T22:47:21Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-20T22:47:56Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T21:47:56Z, transactions=4
2025-11-20T22:47:56Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-20T22:48:11Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T21:48:11Z, transactions=4
2025-11-20T22:48:11Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-20T23:10:25Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T22:10:25Z, transactions=4
2025-11-20T23:10:25Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-20T23:32:49Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T22:32:49Z, transactions=4
2025-11-20T23:32:49Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-20T23:42:48Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T22:42:48Z, transactions=4
2025-11-20T23:42:48Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-20T23:42:48Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T22:42:48Z, transactions=4
2025-11-20T23:42:48Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T00:23:18Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T23:23:18Z, transactions=4
2025-11-21T00:23:18Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T00:25:42Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T23:25:42Z, transactions=4
2025-11-21T00:25:42Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T00:28:32Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T23:28:32Z, transactions=4
2025-11-21T00:28:32Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T00:30:35Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T23:30:35Z, transactions=4
2025-11-21T00:30:35Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T00:42:06Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T23:42:06Z, transactions=4
2025-11-21T00:42:06Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T00:42:24Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T23:42:24Z, transactions=4
2025-11-21T00:42:24Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T00:49:02Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-20T23:49:02Z, transactions=4
2025-11-21T00:49:02Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T08:38:25Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T07:38:25Z, transactions=4
2025-11-21T08:38:25Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T08:39:01Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T07:39:01Z, transactions=4
2025-11-21T08:39:01Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T09:09:01Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T08:09:01Z, transactions=0
2025-11-21T09:09:01Z [INFO] cryptotaxcalc.fifo: FIFO completed: 0 events, 0 warnings.
2025-11-21T09:09:23Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T08:09:23Z, transactions=0
2025-11-21T09:09:23Z [INFO] cryptotaxcalc.fifo: FIFO completed: 0 events, 0 warnings.
2025-11-21T09:09:32Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T08:09:32Z, transactions=4
2025-11-21T09:09:32Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T09:11:24Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T08:11:24Z, transactions=4
2025-11-21T09:11:24Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T09:28:27Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T08:28:27Z, transactions=4
2025-11-21T09:28:27Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T09:29:28Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T08:29:28Z, transactions=4
2025-11-21T09:29:28Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T09:29:44Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T08:29:44Z, transactions=4
2025-11-21T09:29:44Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T10:23:59Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T09:23:59Z, transactions=4
2025-11-21T10:23:59Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T10:27:29Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T09:27:29Z, transactions=4
2025-11-21T10:27:29Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T10:39:40Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T09:39:40Z, transactions=4
2025-11-21T10:39:40Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T11:21:56Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T10:21:56Z, transactions=4
2025-11-21T11:21:56Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T12:37:55Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T11:37:55Z, transactions=4
2025-11-21T12:37:55Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T12:39:02Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T11:39:02Z, transactions=4
2025-11-21T12:39:02Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T13:00:11Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T12:00:11Z, transactions=4
2025-11-21T13:00:11Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T13:02:02Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T12:02:02Z, transactions=4
2025-11-21T13:02:02Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 1 warnings.
2025-11-21T13:02:44Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T12:02:44Z, transactions=4
2025-11-21T13:02:44Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 1 warnings.
2025-11-21T13:03:48Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T12:03:48Z, transactions=4
2025-11-21T13:03:48Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 1 warnings.
2025-11-21T13:04:13Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T12:04:13Z, transactions=4
2025-11-21T13:04:13Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T13:34:34Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T12:34:34Z, transactions=4
2025-11-21T13:34:34Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T13:35:35Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T12:35:35Z, transactions=8
2025-11-21T13:35:35Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-21T14:11:18Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T13:11:18Z, transactions=4
2025-11-21T14:11:18Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T14:43:54Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T13:43:54Z, transactions=4
2025-11-21T14:43:54Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-21T14:45:30Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T13:45:30Z, transactions=8
2025-11-21T14:45:30Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 0 warnings.
2025-11-21T14:58:34Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T13:58:34Z, transactions=3
2025-11-21T14:58:34Z [INFO] cryptotaxcalc.fifo: FIFO completed: 1 events, 0 warnings.
2025-11-21T15:11:59Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T14:11:59Z, transactions=3
2025-11-21T15:11:59Z [INFO] cryptotaxcalc.fifo: FIFO completed: 1 events, 0 warnings.
2025-11-21T15:12:44Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T14:12:44Z, transactions=3
2025-11-21T15:12:44Z [INFO] cryptotaxcalc.fifo: FIFO completed: 1 events, 0 warnings.
2025-11-21T15:27:48Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T14:27:48Z, transactions=3
2025-11-21T15:27:48Z [INFO] cryptotaxcalc.fifo: FIFO completed: 1 events, 0 warnings.
2025-11-21T15:39:44Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T14:39:44Z, transactions=3
2025-11-21T15:39:44Z [INFO] cryptotaxcalc.fifo: FIFO completed: 1 events, 0 warnings.
2025-11-21T17:09:45Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T16:09:45Z, transactions=3
2025-11-21T17:09:45Z [INFO] cryptotaxcalc.fifo: FIFO completed: 1 events, 0 warnings.
2025-11-21T17:10:03Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T16:10:03Z, transactions=8
2025-11-21T17:10:03Z [INFO] cryptotaxcalc.fifo: FIFO completed: 3 events, 0 warnings.
2025-11-21T17:10:06Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T16:10:06Z, transactions=8
2025-11-21T17:10:06Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T16:10:06Z, transactions=8
2025-11-21T17:10:06Z [INFO] cryptotaxcalc.fifo: FIFO completed: 3 events, 0 warnings.
2025-11-21T17:10:06Z [INFO] cryptotaxcalc.fifo: FIFO completed: 3 events, 0 warnings.
2025-11-21T17:23:16Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T16:23:16Z, transactions=8
2025-11-21T17:23:16Z [INFO] cryptotaxcalc.fifo: FIFO completed: 3 events, 0 warnings.
2025-11-21T17:23:47Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T16:23:47Z, transactions=3
2025-11-21T17:23:47Z [INFO] cryptotaxcalc.fifo: FIFO completed: 1 events, 0 warnings.
2025-11-21T17:31:44Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T16:31:44Z, transactions=3
2025-11-21T17:31:44Z [INFO] cryptotaxcalc.fifo: FIFO completed: 1 events, 0 warnings.
2025-11-21T17:32:39Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T16:32:39Z, transactions=3
2025-11-21T17:32:39Z [INFO] cryptotaxcalc.fifo: FIFO completed: 1 events, 0 warnings.
2025-11-21T18:36:02Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T17:36:02Z, transactions=131
2025-11-21T18:36:02Z [INFO] cryptotaxcalc.fifo: FIFO completed: 18 events, 3 warnings.
2025-11-21T18:36:59Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T17:36:59Z, transactions=131
2025-11-21T18:36:59Z [INFO] cryptotaxcalc.fifo: FIFO completed: 18 events, 3 warnings.
2025-11-21T19:00:03Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T18:00:03Z, transactions=131
2025-11-21T19:00:03Z [INFO] cryptotaxcalc.fifo: FIFO completed: 18 events, 3 warnings.
2025-11-21T19:09:29Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T18:09:29Z, transactions=131
2025-11-21T19:09:29Z [INFO] cryptotaxcalc.fifo: FIFO completed: 18 events, 3 warnings.
2025-11-21T19:09:35Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T18:09:35Z, transactions=131
2025-11-21T19:09:35Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T18:09:35Z, transactions=131
2025-11-21T19:09:35Z [INFO] cryptotaxcalc.fifo: FIFO completed: 18 events, 3 warnings.
2025-11-21T19:09:35Z [INFO] cryptotaxcalc.fifo: FIFO completed: 18 events, 3 warnings.
2025-11-21T19:17:13Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-21T18:17:13Z, transactions=131
2025-11-21T19:17:13Z [INFO] cryptotaxcalc.fifo: FIFO completed: 18 events, 0 warnings.
2025-11-22T09:12:57Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T08:12:57Z, transactions=131
2025-11-22T09:12:57Z [INFO] cryptotaxcalc.fifo: FIFO completed: 18 events, 0 warnings.
2025-11-22T09:13:43Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T08:13:43Z, transactions=3
2025-11-22T09:13:43Z [INFO] cryptotaxcalc.fifo: FIFO completed: 1 events, 0 warnings.
2025-11-22T09:28:13Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T08:28:13Z, transactions=131
2025-11-22T09:28:13Z [INFO] cryptotaxcalc.fifo: FIFO completed: 18 events, 0 warnings.
2025-11-22T09:51:32Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T08:51:32Z, transactions=0
2025-11-22T09:51:32Z [INFO] cryptotaxcalc.fifo: FIFO completed: 0 events, 0 warnings.
2025-11-22T10:02:52Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T09:02:52Z, transactions=10
2025-11-22T10:02:52Z [INFO] cryptotaxcalc.fifo: FIFO completed: 3 events, 2 warnings.
2025-11-22T10:04:19Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T09:04:19Z, transactions=10
2025-11-22T10:04:19Z [INFO] cryptotaxcalc.fifo: FIFO completed: 3 events, 2 warnings.
2025-11-22T10:04:30Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T09:04:30Z, transactions=10
2025-11-22T10:04:30Z [INFO] cryptotaxcalc.fifo: FIFO completed: 3 events, 2 warnings.
2025-11-22T10:04:40Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T09:04:40Z, transactions=10
2025-11-22T10:04:40Z [INFO] cryptotaxcalc.fifo: FIFO completed: 3 events, 2 warnings.
2025-11-22T10:04:57Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T09:04:57Z, transactions=10
2025-11-22T10:04:57Z [INFO] cryptotaxcalc.fifo: FIFO completed: 3 events, 2 warnings.
2025-11-22T10:15:28Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T09:15:28Z, transactions=10
2025-11-22T10:15:28Z [INFO] cryptotaxcalc.fifo: FIFO completed: 3 events, 2 warnings.
2025-11-22T10:16:07Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T09:16:07Z, transactions=10
2025-11-22T10:16:07Z [INFO] cryptotaxcalc.fifo: FIFO completed: 3 events, 2 warnings.
2025-11-22T10:27:06Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T09:27:06Z, transactions=10
2025-11-22T10:27:06Z [INFO] cryptotaxcalc.fifo: FIFO completed: 3 events, 2 warnings.
2025-11-22T10:38:43Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T09:38:43Z, transactions=10
2025-11-22T10:38:43Z [INFO] cryptotaxcalc.fifo: FIFO completed: 3 events, 2 warnings.
2025-11-22T10:38:59Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T09:38:59Z, transactions=10
2025-11-22T10:38:59Z [INFO] cryptotaxcalc.fifo: FIFO completed: 3 events, 2 warnings.
2025-11-22T10:39:18Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T09:39:18Z, transactions=10
2025-11-22T10:39:18Z [INFO] cryptotaxcalc.fifo: FIFO completed: 3 events, 2 warnings.
2025-11-22T10:43:03Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T09:43:03Z, transactions=10
2025-11-22T10:43:03Z [INFO] cryptotaxcalc.fifo: FIFO completed: 3 events, 2 warnings.
2025-11-22T10:46:15Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T09:46:15Z, transactions=10
2025-11-22T10:46:15Z [INFO] cryptotaxcalc.fifo: FIFO completed: 3 events, 2 warnings.
2025-11-22T10:46:26Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T09:46:26Z, transactions=10
2025-11-22T10:46:26Z [INFO] cryptotaxcalc.fifo: FIFO completed: 3 events, 2 warnings.
2025-11-22T11:48:03Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T10:48:03Z, transactions=10
2025-11-22T11:48:03Z [INFO] cryptotaxcalc.fifo: FIFO completed: 3 events, 2 warnings.
2025-11-22T11:55:51Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T10:55:51Z, transactions=10
2025-11-22T11:55:51Z [INFO] cryptotaxcalc.fifo: FIFO completed: 3 events, 2 warnings.
2025-11-22T11:56:12Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T10:56:12Z, transactions=4
2025-11-22T11:56:12Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-22T11:56:34Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T10:56:34Z, transactions=4
2025-11-22T11:56:34Z [INFO] cryptotaxcalc.fifo: FIFO completed: 2 events, 0 warnings.
2025-11-22T12:02:23Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T11:02:23Z, transactions=2
2025-11-22T12:02:23Z [INFO] cryptotaxcalc.fifo: FIFO completed: 1 events, 0 warnings.
2025-11-22T12:45:28Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T11:45:28Z, transactions=2
2025-11-22T12:45:28Z [INFO] cryptotaxcalc.fifo: FIFO completed: 1 events, 0 warnings.
2025-11-22T12:49:28Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T11:49:28Z, transactions=2
2025-11-22T12:49:28Z [INFO] cryptotaxcalc.fifo: FIFO completed: 1 events, 0 warnings.
2025-11-22T12:49:42Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T11:49:42Z, transactions=2
2025-11-22T12:49:42Z [INFO] cryptotaxcalc.fifo: FIFO completed: 1 events, 0 warnings.
2025-11-22T12:50:53Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T11:50:53Z, transactions=2
2025-11-22T12:50:53Z [INFO] cryptotaxcalc.fifo: FIFO completed: 1 events, 0 warnings.
2025-11-22T12:51:53Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T11:51:53Z, transactions=2
2025-11-22T12:51:53Z [INFO] cryptotaxcalc.fifo: FIFO completed: 1 events, 0 warnings.
2025-11-22T13:08:57Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T12:08:57Z, transactions=2
2025-11-22T13:08:57Z [INFO] cryptotaxcalc.fifo: FIFO completed: 1 events, 0 warnings.
2025-11-22T13:31:11Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T12:31:11Z, transactions=2
2025-11-22T13:31:11Z [INFO] cryptotaxcalc.fifo: FIFO completed: 1 events, 0 warnings.
2025-11-22T13:31:50Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T12:31:50Z, transactions=12
2025-11-22T13:31:50Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 2 warnings.
2025-11-22T13:33:08Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T12:33:08Z, transactions=12
2025-11-22T13:33:08Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 2 warnings.
2025-11-22T13:59:56Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T12:59:56Z, transactions=12
2025-11-22T13:59:56Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 2 warnings.
2025-11-22T14:03:07Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T13:03:07Z, transactions=12
2025-11-22T14:03:07Z [INFO] cryptotaxcalc.fifo: FIFO completed: 4 events, 2 warnings.
2025-11-22T14:28:19Z [INFO] cryptotaxcalc.fifo: FIFO run started at 2025-11-22T13:28:19Z, transactions=12
